Word	value
estate	148
leo	148
mitchell	148
contest	148
oklahoma	148
highways	148
truth	148
saturday	147
anna	147
covers	147
mental	147
growing	147
occur	147
recognized	147
scale	147
entitled	147
1909	147
locations	147
expression	147
johnny	147
beautiful	147
notably	147
prevent	147
joint	147
orders	147
pg	146
finland	146
distinguished	146
progress	146
universities	146
graduate	146
connected	146
hampshire	146
fashion	146
antivandalbot	146
roles	146
universal	146
cards	146
robotg	146
alberta	146
oh	146
parliamentary	146
channels	145
mouse	145
chosen	145
yards	145
9%	145
physics	145
gmina	145
racial	145
directors	145
uss	145
aid	145
paid	145
warren	145
relatively	145
barry	145
offices	145
properties	145
adventure	145
possibly	145
designation	145
promotion	145
cm	144
buffalo	144
norman	144
animated	144
trail	144
officials	144
iran	144
actual	144
weekly	144
anchor	144
charges	144
capacity	144
eat	144
volkovbot	144
tottenham	144
controversy	144
turkey	143
giants	143
fully	143
otherwise	143
target	143
punk	143
settlement	143
gets	143
follow	143
ordered	143
incorporated	143
expected	143
holds	142
politicians	142
promoted	142
setting	142
86	142
ufo	142
nhl	142
na	142
1901	142
toward	142
dean	142
aired	142
dansk	142
nicholas	142
1906	142
compared	142
wright	142
150	142
cycle	141
lack	141
aspects	141
leonard	141
blues	141
tea	141
efforts	141
terry	141
masters	141
unincorporated	141
sword	141
membership	141
bears	141
eagle	141
imdb	141
margaret	141
earned	140
express	140
hans	140
reduced	140
trial	140
chemical	140
pick	140
materials	140
101	140
federation	140
trying	140
cinema	140
dj	140
dates	139
straight	139
pressure	139
fell	139
lyrics	139
try	139
houston	139
armed	139
onto	139
bring	139
eugene	139
acquired	139
roll	139
lanka	139
honours	139
7th	139
difficult	139
martinbot	139
kent	139
watch	139
tell	139
wollstonecraft	139
geographic	139
duty	139
fought	139
stay	138
actions	138
vocal	138
supporting	138
rob	138
peru	138
ending	138
עברית	138
resolution	138
moscow	138
bahasa	138
walker	138
device	138
colonel	138
positive	137
backing	137
exist	137
witnesses	137
senator	137
counted	137
hunt	137
discussion	137
harrison	137
verification	137
southeast	137
perform	137
steven	136
plus	136
ages	136
tommy	136
file	136
serbia	136
ibn	136
charlotte	136
screen	136
copy	136
pieces	136
charts	136
reaction	136
portion	136
refers	136
angel	136
grey	136
gone	136
faith	136
rogers	136
105	136
plate	136
heavily	136
cooper	136
constant	136
creature	136
poverty	135
extensive	135
harvard	135
message	135
definition	135
timeline	135
riding	135
acid	135
offer	135
thompson	135
emergency	135
fuel	135
seat:	135
treaty	135
heard	135
functions	134
residence	134
experimental	134
stanley	134
resulting	134
baron	134
1907	134
ultimately	134
by:	134
jordan	134
trees	134
shape	134
distinct	134
southwest	134
250	134
footnotes	134
questions	134
path	134
documentary	133
finals	133
distributed	133
throne	133
sixth	133
effort	133
assigned	133
manuel	133
baker	133
constituency	133
accepted	133
norfolk	133
serious	133
mac	133
gained	133
containing	133
metro	133
driving	133
failure	133
footballer	132
feel	132
cemetery	132
inspired	132
step	132
institution	132
rei-bot	132
capable	132
broken	132
und	132
tank	132
reality	132
signals	132
homepage	132
degrees	131
audience	131
embassy	131
dry	131
sections	131
debate	131
architect	131
idaho	131
amateur	131
drum	131
ones	131
butler	131
wu	130
guinea	130
discuss	130
lions	130
canisrufus	130
blog	130
→	130
whig	130
18th	130
104	130
centers	130
junction	130
delaware	130
edited	130
foot	130
sides	130
taught	130
save	130
seinfeld	130
younger	130
pakistan	130
somewhat	130
receive	130
molecular	129
existence	129
ideas	129
formula	129
elgin	129
detroiterbot	129
wave	129
folk	129
ridge	129
performances	129
unable	129
territories	129
hitler	129
movements	129
describes	129
queensland	129
declared	129
16th	129
suffered	129
islamic	128
deputy	128
russell	128
networks	128
ride	128
dale	128
2000s	128
photo	128
interior	128
murray	128
easily	128
occurred	128
muslim	128
begin	127
espn	127
gray	127
standing	127
studios	127
competitions	127
forum	127
expressed	127
proved	127
creating	127
respect	127
designated	127
subsequent	127
chance	127
maine	127
purchased	127
pendulum	127
concrete	127
refused	127
credits	127
estimated	127
requests	127
producers	127
partner	127
sets	127
demand	126
hospitals	126
existing	126
srpski	126
circle	126
singing	126
session	126
donald	126
essential	126
rd	126
rick	126
oakland	126
miscellaneous	126
morgan	126
congressional	126
cardinals	126
reform	126
fast	126
nygaard	126
confession	126
wichita	126
coverage	126
ethnic	126
tech	126
investigation	126
medieval	126
print	125
hip	125
8th	125
showed	125
chain	125
looking	125
bobo192	125
organisation	125
shop	125
eddie	125
instance	125
fa	125
rice	125
wire	125
heaven	125
returning	125
walk	125
protect	125
specifically	125
grutness	125
linux	125
obtained	124
greg	124
monday	124
fly	124
commissioned	124
recordings	124
lunar	124
relevant	124
weekend	124
somerset	124
српски	124
dst	124
taiwan	124
settled	124
habitat	124
tagged	124
slightly	124
holding	124
fees	124
strange	124
turner	124
twice	124
nevada	124
chemistry	124
portrait	124
doing	124
shore	124
buried	124
causes	123
achieved	123
assault	123
speech	123
programme	123
companion	123
colombia	123
1-1	123
102	123
jane	123
videos	123
cuba	123
instruments	123
allied	123
marked	123
barbara	123
clan	123
lands	123
laid	123
dublin	123
hidden	123
meant	123
slovenčina	123
accident	123
appropriate	123
engines	123
climate	123
commonwealth	122
felt	122
steam	122
latino	122
phoenix	122
knight	122
abandoned	122
intelligent	122
bonus	122
teeth	122
ranks	122
diocese	122
edmonton	122
context	122
li	122
insurance	122
carry	122
nancy	121
benjamin	121
grounds	121
villa	121
agencies	121
introduce	121
economics	121
hop	121
tourism	121
mason	121
ap	121
malafayabot	121
liberty	121
script	121
defence	121
trivia	121
effective	121
myers	121
sarah	121
sheffield	121
chapel	121
factory	121
include:	120
artillery	120
chile	120
103	120
hp	120
that's	120
sand	120
pegship	120
sr	120
colonial	120
vii	120
1930s	120
virgin	120
21st	120
attempted	120
2-1	120
nor	119
entrance	119
austrian	119
offensive	119
launch	119
founding	119
matters	119
exhibition	119
cells	119
releases	119
electoral	119
beauty	119
perfect	119
agents	119
x-men	119
pbs	119
identified	119
miguel	119
difference	119
stores	119
tests	119
scenes	119
turkish	119
1885	119
doubles	119
1903	118
skin	118
goods	118
alongside	118
gilbert	118
skills	118
oliver	118
kick	118
arm	118
painting	118
nominated	118
violence	118
playoffs	118
organ	118
condition	118
reed	118
hawaii	118
choir	118
holiday	118
seattle	118
calling	118
papers	118
biological	117
coalition	117
plastic	117
salt	117
hero	117
aka	117
singers	117
hms	117
city's	117
devil	117
mine	117
bulgaria	117
fear	117
1902	117
emirates	117
herself	117
website:	117
defensive	117
worth	117
supply	117
equal	117
simonp	117
resulted	117
extremely	117
behavior	116
nickname	116
easy	116
trophy	116
evans	116
silent	116
kappa	116
markets	116
defunct	116
equivalent	116
purdue	116
matrix	116
edinburgh	116
derksen	116
camera	116
twin	116
battles	116
drawn	116
1889	116
permanent	116
fun	116
kidnapped	116
represent	116
underground	116
stevens	115
grace	115
derived	115
capita	115
documents	115
saskatchewan	115
craig	115
brain	115
est	115
dragons	115
bomb	115
resort	115
interface	115
rounds	115
slow	115
manitoba	115
winnipeg	115
edwards	115
agricultural	115
world's	115
palestine	115
2009	115
dakota	115
inspector	115
dinosaurs	115
lights	114
collected	114
chamber	114
wants	114
billion	114
vegas	114
kennedy	114
oak	114
patent	114
extra	114
stemonitis	114
visual	114
tons	114
converted	114
tape	114
yang	114
metres	114
revolutionary	114
adjacent	113
venue	113
knights	113
stats	113
mill	113
raymond	113
türkçe	113
occurs	113
maintained	113
biology	113
nationality	113
thailand	113
destruction	113
wells	113
connection	113
residential	113
successfully	113
portland	113
scholars	113
newton	113
107	113
didn't	113
calls	113
seventh	113
designer	113
selection	113
viii	113
negative	113
ma	113
mecham	113
ranked	113
legacy	113
percent	113
follows	113
teachers	113
assumed	113
conducted	113
devices	113
swimming	113
collins	113
croatia	113
friedrich	112
logo	112
overview	112
gulf	112
bottom	112
wounded	112
causing	112
peninsula	112
relief	112
solar	112
creatures	112
contributions	112
leads	112
reception	112
egyptian	112
styles	112
enter	112
employees	112
citizen	112
kids	112
honors	112
factors	112
band's	112
kidney	111
usage	111
10th	111
info	111
barrier	111
spencer	111
occupied	111
hull	111
colors	111
manufacturers	111
trip	111
neil	111
1899	111
weather	111
jaraalbe	111
midnight	111
dennis	111
homes	111
maps	111
row	111
makeup	111
adventures	111
controlled	111
typical	111
closely	111
anything	111
addresses	111
ronald	111
violin	110
returns	110
malaysia	110
expelled	110
crossing	110
lloyd	110
perry	110
catherine	110
dating	110
banks	110
regularly	110
eve	110
mode	110
ahoerstemeier	110
hole	110
avoid	110
attacked	110
invited	110
inner	110
spot	110
combination	109
coastal	109
fishing	109
supporters	109
txikibot	109
olivier	109
guardian	109
broke	109
das	109
techniques	109
finish	109
stands	109
landmarks	109
hmnzs	109
strike	109
bobblewik	109
madison	109
luis	109
coal	109
rare	109
visitors	109
element	109
circuit	109
1892	109
boundaries	109
gb	109
reign	109
alpha	109
hmains	109
mythology	109
indians	109
caught	109
glenn	109
engaged	108
harvey	108
opportunity	108
chase	108
warner	108
epic	108
koavf	108
3:	108
pit	108
injury	108
twenty	108
centuries	108
iridescent	108
preston	108
everyone	108
statistical	108
burns	108
700	108
pat	108
hundred	108
trunk	108
au	108
division:	108
romanian	108
120	108
bit	108
strapping	108
pet	107
shared	107
chorus	107
depending	107
newly	107
consider	107
gregory	107
agriculture	107
colour	107
mills	107
htm	107
escarbot	107
measures	107
increasing	107
asteroid	107
yard	107
jon	107
task	107
steelers	107
fund	107
protected	107
texts	107
roberts	107
khan	107
extreme	107
800	106
stein	106
instrument	106
kbdank71	106
stewart	106
saga	106
filmography	106
twelve	106
wedding	106
joachim	106
briefly	106
gain	106
write	106
cardinal	106
ix	106
bosnia	106
determined	106
hispanic	106
anne	106
angels	106
attorney	106
ralph	106
opposite	106
archives	106
passenger	106
column	106
confirmed	106
spiritual	106
fw	105
statement	105
persian	105
bridges	105
poem	105
partial	105
airborne	105
endangered	105
deletion	105
mets	105
passing	105
1897	105
meters	105
laboratory	105
understanding	105
representing	105
stiller	105
marketing	105
establish	105
chordata	105
directory	105
commencement	105
한국어	105
factor	105
tackle	105
everyking	105
shrek	105
sullivan	105
terminal	105
opposed	105
glen	105
strategy	105
106	105
nasa	105
diamond	105
14th	105
dropped	105
designs	105
1898	104
jerusalem	104
journey	104
competed	104
apart	104
temperature	104
contained	104
operates	104
triple	104
scientists	104
botmultichill	104
finding	104
pioneer	104
geological	104
candidates	104
owen	104
colin	104
madrid	104
legislation	104
rating	104
orleans	104
incomplete	104
competitive	104
wrong	104
12th	104
relative	103
purchase	103
variation	103
importance	103
are:	103
observed	103
portrayed	103
cruz	103
roughly	103
pair	103
crash	103
drink	103
julian	103
regarding	103
historian	103
owners	103
playoff	103
museums	103
solomon	103
spurs	103
agreed	103
tries	103
receiving	103
alive	103
mp	103
committed	103
talent	103
waters	103
leon	103
dogs	103
composition	103
remember	103
chair	103
9th	103
sung	102
hugh	102
hell	102
abilities	102
solution	102
arkansas	102
eds	102
luke	102
couples	102
casino	102
remove	102
instrumental	102
ib	102
flat	102
carter	102
woods	102
archbishop	102
advantage	102
strategic	102
courts	102
affiliated	102
proper	102
hindu	102
app	102
biggest	102
reputation	102
tools	101
български	101
drake	101
tied	101
boxer	101
dynamics	101
13th	101
edgar	101
hosts	101
involvement	101
patrol	101
robbot	101
framework	101
editions	101
leagues	101
17th	101
israeli	101
items	101
110	101
granted	101
ali	101
limit	101
suit	101
root	101
ladies	101
doug	101
simpson	101
locomotive	100
bought	100
severe	100
marie	100
morris	100
partnership	100
adapted	100
soyuz	100
ph	100
apparently	100
nfc	100
cousin	100
interests	100
arrested	100
producing	100
toll	100
factfinder	100
cyprus	100
penalty	100
affected	100
botijo	100
minute	100
happened	100
residing	100
illegal	100
1891	100
$	100
baghdad	100
missions	100
metsbot	100
whereas	100
iceman	100
codes	100
transformation	100
solid	100
monthly	99
stbotd	99
département	99
photos	99
regarded	99
google	99
mph	99
belt	99
kbdankbot	99
cavalry	99
door	99
1896	99
pulau	99
vancouver	99
jehovah's	99
incorporates	99
flow	99
den	99
changing	99
volumes	99
tribe	99
marines	99
labels	99
gods	99
un	98
lad	98
joan	98
darling	98
rescue	98
forests	98
lt	98
garcia	98
accounts	98
signs	98
acoustic	98
mps	98
mathematical	98
exists	98
binding	98
crater	98
influenced	98
package	98
pedro	98
argued	98
dorothy	98
differences	98
touch	98
patients	98
jefferson	98
grow	98
mk	98
athletes	98
victorian	98
jay	98
swiss	98
clinton	98
well-known	98
interviews	98
keane	98
iranian	98
ministers	98
richardson	97
components	97
input	97
marks	97
sympathy	97
knots	97
traditions	97
christianity	97
tamil	97
flowers	97
weapon	97
visited	97
unusual	97
sa	97
cohen	97
pc	97
loan	97
laura	97
processing	97
monastery	97
writings	97
advertising	97
×	97
sierra	97
barcelona	97
improved	97
appeal	97
huge	97
globe	97
outstanding	97
heads	97
nepal	97
parker	97
plain	97
seconds	97
pattern	97
communication	97
learned	97
stan	97
users	97
jet	97
syndicated	96
anniversary	96
meets	96
vessels	96
gateway	96
11th	96
1890	96
derek	96
transmission	96
scotia	96
yes	96
vincent	96
bangladesh	96
1888	96
orbital	96
proteins	96
apple	96
eclipse	96
publishers	96
1887	96
islam	96
falling	96
rams	96
macmillan	96
collections	96
painters	96
mad	96
ultimate	96
heroes	96
wct	96
resistance	96
medium	96
paulo	95
1883	95
landmark	95
judaism	95
moral	95
1876	95
cdp	95
files	95
todd	95
suicide	95
monroe	95
incumbent	95
ss	95
tournaments	95
merchant	95
rising	95
florence	95
1895	95
iceland	95
settlements	95
wiki	95
ruled	95
tours	95
rfc	95
puerto	95
flora	95
rain	95
harbor	95
respectively	95
stbot	95
polbot	95
moldova	95
sufficient	95
copies	95
joy	95
safe	95
tanks	95
relationships	95
cameron	95
guitarist	94
facts	94
massive	94
flags	94
managers	94
broadway	94
regulation	94
nba	94
aliens	94
duties	94
lawyer	94
continental	94
mid	94
losses	94
alternate	94
bennett	94
1894	94
pm	94
lose	94
seal	94
volunteers	94
avery	94
filled	93
fernando	93
jose	93
diseases	93
receptor	93
simbad	93
scheduled	93
nationalist	93
defender	93
norton	93
deer	93
occasionally	93
promote	93
schedule	93
pipepbot	93
slave	93
budget	93
revised	93
costs	93
circus	93
predator	93
titled	93
lancaster	93
expert	93
whilst	93
bond	93
custom	93
requirements	93
equation	93
volunteer	93
policies	93
popularity	93
chobot	93
requires	93
daleks	93
